title,img_path,label,plot
Screwed (2000),ml1m-images\3596.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Screwed is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison and eventually escapes.
Friday the 13th Part 3: 3D (1982),ml1m-images\1976.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Friday the 13th Part 3: 3D (1982) is a 3D animated film about a group of teenagers who are trying to escape from a dangerous underground bunker in the jungle. They are forced to use their skills to fight for their freedom and escape the bunker. Along the way, they encounter various obstacles and challenges, including a group of thugs who try to evade them and a group of villagers who are trying to protect them."
"Curse of Frankenstein, The (1957)",ml1m-images\2652.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie Curse of Frankenstein is a science fiction film about a scientist named Frankenstein who is tasked with creating a monster that will destroy everything in his laboratory. The movie follows the story of a young scientist named Frankenstein who is tasked with creating a monster that will destroy everything in his laboratory. The movie explores themes of adolescence, the human condition, and the consequences of a flawed and flawed scientist."
Mrs. Winterbourne (1996),ml1m-images\691.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Mrs. Winterbourne is a British detective who is assigned to investigate the disappearance of a young woman named Mrs. Winterbourne. The detective is tasked with identifying the woman and solving the mystery of her disappearance. The detective must navigate through various obstacles and obstacles to uncover the truth and bring the woman to justice.
Condorman (1981),ml1m-images\2041.jpg,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","Condorman is a movie about a man named Condorman who is a wealthy businessman who is tasked with avenging his father's murder. He is hired by a wealthy businessman to help him pay off his debts and start a new life. However, Condorman is a troubled man who is unable to make ends meet and is forced to confront his own demons."
"Incredibly True Adventure of Two Girls in Love, The (1995)",ml1m-images\3046.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","The movie Incredibly True Adventure of Two Girls in Love, The (1995) is a romantic comedy about two young girls who fall in love and fall in love. The story follows their journey through love, relationships, and the challenges they face in their relationship."
"39 Steps, The (1935)",ml1m-images\965.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie 39 Steps, The (1935) is about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder of his wife and her lover. Jack is released from prison and is reunited with his wife and their children."
Love and Basketball (2000),ml1m-images\3554.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","Love and Basketball is a movie about a basketball player named Michael Jordan who is drafted by the Los Angeles Lakers in the NBA draft. He is drafted by the Lakers and is paired with his former teammate, a former NBA player, to play for the Lakers. Michael is drafted by the Lakers and is paired with his former teammate, a former NBA player, to play for the Lakers. The movie explores themes of love, basketball, and the importance of teamwork and teamwork."
Follow the Bitch (1998),ml1m-images\1830.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie Follow the Bitch is about a man named Jack who is a convicted serial killer who is convicted of murdering his wife and her lover. He is sentenced to life in prison and faces numerous challenges, including being found guilty and facing a series of arrests."
Meet Me in St. Louis (1944),ml1m-images\918.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","Meet Me in St. Louis (1944) is a movie about a man named John who is a successful businessman who is a successful businessman. He is a successful businessman who is a successful businessman who is a successful businessman. John is a successful businessman who is a successful businessman who is a successful businessman. The movie tells the story of John's life, including his life, relationships, and the challenges he faced in his life."
Body Shots (1999),ml1m-images\2979.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The movie Body Shots (1999) is a psychological thriller about a man who is diagnosed with a rare genetic disorder and is forced to undergo surgery to replace his father's inherited condition. The film follows his journey as he navigates the complexities of his condition and the challenges he faces as he navigates the complexities of his life.
"Innocents, The (1961)",ml1m-images\1076.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Innocents is a movie about a man named Jack who is wrongfully accused of murdering his wife and her lover. He is sentenced to life in prison for the crime. Jack is convicted and sentenced to life in prison. The movie explores themes of innocence, guilt, and the consequences of committing a crime."
"Transformers: The Movie, The (1986)",ml1m-images\1205.jpg,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]","The movie ""Transformers: The Movie, The (1986)"" is about a group of rebels who are trying to stop a powerful supervillain from destroying the world. They are led by a young and ambitious robot named Transformers, who is tasked with destroying the world's most powerful weapon, the atomic bomb. The group must fight against the villains and their own forces to save the world from destruction."
Toy Story 2 (1999),ml1m-images\3114.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","Toy Story 2 (1999) is a sequel to the original Toy Story series, which was released in 1997. The story follows the adventures of a young boy named Toy Story, who discovers he is a robot and must learn to control it to survive. Along the way, he meets a group of friends who help him learn how to control the robot and learn to control it. The movie explores themes of friendship, loyalty, and the power of technology."
Frenzy (1972),ml1m-images\2178.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Frenzy is a 1972 American comedy film about a man named Frenzy who is a successful businessman who is tasked with a dangerous business venture. He is hired by a wealthy businessman to help him with his business ventures, but the businessman is unable to fulfill his promises and is forced to work long hours to earn money. Frenzy is a thrilling and intense film that explores themes of greed, ambition, and the consequences of greed."
Repulsion (1965),ml1m-images\3075.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Repulsion (1965) is a movie about a man named Repulsion who is stranded in a deserted island and is forced to return to his home country to find his family. He is forced to confront his past and the consequences of his actions, including his own death and the loss of his family."
"Empty Mirror, The (1999)",ml1m-images\2564.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","The movie Empty Mirror, The (1999) is a psychological thriller about a woman who is convicted of murder and sent to a mental hospital. She is reunited with her husband and is reunited with her children. The movie explores themes of love, loss, and the consequences of a broken relationship."
Man of Her Dreams (1996),ml1m-images\1710.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Man of Her Dreams is a movie about a young woman named Lily who dreams of becoming a professional tennis player. She is a successful businesswoman who is determined to win the championship and become a professional tennis player. However, her dreams are threatened by her husband's reluctance to compete and her husband's reluctance to give up. As she navigates the challenges of her career and personal life, Lily faces a series of obstacles and challenges that ultimately lead her to the ultimate goal of winning the championship."
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),ml1m-images\3636.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Those Who Love Me Can Take the Train is a movie about a group of people who are stranded on a train and must navigate through a series of obstacles and challenges to survive. The story follows the journey of the characters as they navigate through the complexities of life and the challenges they face along the way.
Rosemary's Baby (1968),ml1m-images\2160.jpg,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Rosemary's Baby is a 1968 film about a mother who is a mother to a baby boy named Rosemary. Rosemary is a mother who is struggling with her own mental health and struggles with her own relationships with her children. Rosemary's baby is a beautiful and lovable baby, but she is also a mother to a young boy named Jack who is struggling with his own mental health. The movie explores the themes of love, loss, and the importance of family."
Someone to Watch Over Me (1987),ml1m-images\2956.jpg,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","The movie ""Someone to Watch Over Me"" is a psychological thriller about a man named Jack who is diagnosed with a rare genetic disorder and is struggling to cope with his emotions. He becomes obsessed with his own life and begins to question his own values and beliefs. As he struggles to cope with his illness, Jack begins to question his own values and beliefs, and begins to question his own values and beliefs. Ultimately, Jack realizes that his life is not perfect and that he is not alone in his struggles."
Land and Freedom (Tierra y libertad) (1995),ml1m-images\632.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","Land and Freedom is a 1995 Mexican film about a young woman named Isabella who is a successful businesswoman and a lawyer. She is a successful lawyer who is tasked with defending her husband, who is a former drug kingpin. Isabella is tasked with defending her husband, but the judge tries to keep her husband's life secret from her. The movie explores themes of family, power, and the consequences of a man's actions."
Pleasantville (1998),ml1m-images\2321.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Pleasantville is a movie about a young woman named Rose who is diagnosed with cancer and decides to pursue a career in the entertainment industry. She works as a radio host and eventually becomes a successful actress. However, her life takes a turn when she is diagnosed with a terminal illness and is forced to work as a nurse to help her family. Despite her struggles, Rose manages to survive and become a successful actress."
When Harry Met Sally... (1989),ml1m-images\1307.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","When Harry Met Sally is a romantic comedy film about a young woman named Sally who meets a man named Harry in a small town in the 1930s. They fall in love and soon become romantically involved. However, their relationship is complicated by their own personal struggles and their relationship is ultimately tragically cut short."
Regret to Inform (1998),ml1m-images\3609.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Regret to Inform is a 1998 film about a man named Regret who is convicted of murdering his wife and her lover. He is sentenced to life in prison and faces numerous challenges, including being convicted of murder and being convicted of a variety of crimes. The movie explores themes of guilt, shame, and the consequences of one's actions."
American Buffalo (1996),ml1m-images\806.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","American Buffalo is a movie about a man named Billy who is a successful businessman who is hired to run a small business in New York City. Billy is hired by a group of investors to help him build a successful business. The movie explores themes of wealth, power, and the consequences of greed."
