title,img_path,label,plot
Plunkett & MaCleane (1999),ml1m-images\2893.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","The movie ""Plunkett & MaCleane"" is a science fiction film about a group of scientists who discover a new species of worm that has been buried in a cave. The scientists are tasked with repairing the worm and restoring it to its original state, but the worm is found dead and the scientists are left to wonder if it is actually a worm."
Foxfire (1996),ml1m-images\835.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Foxfire is a 1996 American crime drama film about a man named John Foxfire who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder of his wife and her lover. Foxfire is a gripping and intense film that explores themes of family, loyalty, and the consequences of violence."
Four Days in September (1997),ml1m-images\1759.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Four Days in September is a 1997 American film about a young woman named Sarah who is diagnosed with a rare genetic disorder and is diagnosed with a rare genetic disorder. She becomes obsessed with finding a cure and begins to develop a newfound interest in her condition. Along the way, she meets a group of friends who help her navigate her condition and learn about her genetics."
Threesome (1994),ml1m-images\550.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","Threesome is a 1994 romantic comedy film about a young woman named Emily who falls in love with a man named Jack. They fall in love and secretly marry, but their relationship is complicated by their past and their relationship."
Lady of Burlesque (1943),ml1m-images\958.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","Lady of Burlesque is a movie about a woman named Rose who is a successful businesswoman who is a successful businesswoman. She is married to a wealthy businessman named Jack, and they have a son named Jack who is also a businesswoman. Rose is a successful businesswoman who is a successful businesswoman. The movie explores the themes of love, wealth, and the importance of family."
East Palace West Palace (Dong gong xi gong) (1997),ml1m-images\2030.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","East Palace is a movie about a young woman named Liu who moves to a new city to pursue her dream of becoming a chess player. She meets a group of friends who help her navigate the challenges of chess and learns to play the game with her own skills. The movie explores themes of love, friendship, and the importance of perseverance."
"Crude Oasis, The (1995)",ml1m-images\821.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","Crude Oasis is a 1995 film about a man named Crude Oasis who is a convicted serial killer who is attempting to kill his wife and her lover. The movie follows his journey as he tries to escape from prison and escape from the prison, but ultimately finds himself in a dangerous situation where he must use his skills and knowledge to save his wife and her lover."
Alice and Martin (Alice et Martin) (1998),ml1m-images\2773.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Alice and Martin is a movie about a young woman named Alice who is a successful businesswoman and a successful businesswoman. They are married and have two children, but their relationship is complicated by their personal struggles and the challenges they face. Alice and Martin are a successful businesswoman and their relationship is complicated by their personal struggles and the challenges they face."
"Great Mouse Detective, The (1986)",ml1m-images\2048.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","Great Mouse Detective is a movie about a detective named John ""Big"" Finch who is assigned to investigate a murder case in the town of Greenwich, Connecticut. The detective is assigned to investigate the murder of a young woman named Sarah, who is a resident of the town. The detective is assigned to investigate the murder and uncovers a web of lies and deceit that leads him to the town's darkest secrets."
Gentleman's Agreement (1947),ml1m-images\1940.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Gentleman's Agreement is a 1947 film about a man named John, who is a successful businessman and a successful businessman. He is a successful businessman who is unable to afford to pay his bills and is struggling to make ends meet. He is a successful businessman who is willing to compromise and work hard to achieve his goals. However, he is also a man who is unable to make ends meet and is unable to find a way to make ends meet. The movie explores themes of love, relationships, and the importance of standing up for what is right."
Fathers' Day (1997),ml1m-images\1526.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fathers' Day is a 1997 movie about a father who is diagnosed with cancer and is forced to work with his son to provide for his family. The movie follows his journey as he navigates the challenges of raising a family and finding a way to live a fulfilling life.
"Crossing Guard, The (1995)",ml1m-images\78.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Crossing Guard is a 1995 film about a group of soldiers who are stranded in a remote area of the United States during World War II. The film follows their journey as they navigate through the harsh realities of war, including the dangers of war, the dangers of terrorism, and the consequences of their actions."
Love in Bloom (1935),ml1m-images\1159.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","Love in Bloom (1935) is a romantic comedy film about a woman named Rose who falls in love with a man named Jack, but their relationship is complicated by their differences in lifestyle and values. Rose's love for Jack is complicated by her own personal struggles and her desire to be with Jack. The movie explores themes of love, love, and the importance of family and community."
"Iron Giant, The (1999)",ml1m-images\2761.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",Iron Giant is a superhero movie about a man named Iron Giant who is a ruthless and dangerous villain who seeks to take over the world by stealing his own life.
Boys on the Side (1995),ml1m-images\218.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Boys on the Side is a 1995 film about a group of boys who are stranded on a deserted island and must navigate their way through the harsh realities of life in the island.
Ruthless People (1986),ml1m-images\2463.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Ruthless People is a 1986 movie about a group of people who are stranded in a remote area of the United States, unable to find their way back home. The group is a group of survivors who are trying to survive in the harsh environment of the United States. The main character, a young woman named Ruthless, is a struggling artist who is struggling to find her place in the world. As she navigates the challenges of living in a small town, Ruthless begins to question her own identity and the values of her community. She also discovers that her family has been forced to leave their home and seek refuge elsewhere."
You Can't Take It With You (1938),ml1m-images\1934.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie ""You Can't Take It With You"" (1938) tells the story of a young woman named Alice who is struggling with her mental health after being diagnosed with terminal cancer. She is unable to take care of herself and her family, and her husband, who is a doctor, becomes increasingly concerned about her health. Alice's mother, who is a doctor, becomes increasingly concerned about her health and decides to take her own life. As Alice navigates her way through the challenges of her illness, she discovers that her husband is struggling with her mental health and is struggling to cope with her own struggles."
Blue Chips (1994),ml1m-images\424.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Blue Chips is a 1994 American comedy film about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Jack is convicted and sentenced to life in prison. The movie explores themes of love, loss, and the consequences of a broken relationship."
I Know What You Did Last Summer (1997),ml1m-images\1644.jpg,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","I Know What You Did Last Summer is a 1994 American drama film about a young woman named Lily who is diagnosed with cancer and is struggling to cope with her illness. She is a successful businesswoman who works as a nurse and a doctor, and her life is shaped by her experiences."
Alien Nation (1988),ml1m-images\3701.jpg,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Alien Nation is a science fiction movie about a group of aliens who are sent to Earth to study and learn about the origins of the universe. The movie follows their journey as they encounter various alien creatures, including aliens, aliens, and aliens, and their interactions with each other and the environment. The movie explores themes of aliens, aliens, and the search for a new reality."
Trading Places (1983),ml1m-images\3039.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie Trading Places (1983) is about a group of friends who are trying to find a way to trade goods in a new city. They discover that the city is a thriving trading center and that the city is a hub for commerce and commerce. They decide to take a risk and try to find a way to trade goods with the city. However, they soon realize that the city is not as thriving as they thought and that they are not as successful as they thought."
Things Change (1988),ml1m-images\3613.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Things Change is a movie about a group of friends who discover a mysterious disappearance in their small town and decide to investigate. As they try to uncover the truth, they discover that the disappearance is not a real event but a result of a mysterious disappearance."
Bossa Nova (1999),ml1m-images\3567.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Bossa Nova is a 1999 Mexican film about a young woman named Bossa Nova who is a successful businesswoman and entrepreneur. She is a successful businesswoman who is struggling to make ends meet and is struggling to make ends meet. Bossa Nova is a complex and emotional film that explores themes of love, relationships, and the human condition."
Kestrel's Eye (Falkens ̦ga) (1998),ml1m-images\3237.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Kestrel's Eye is a movie about a young boy named Kestrel who is a solitary figure who is rescued by a solitary sailor named ga. The sailor is rescued by a sailor named ga, who is a sailor who is destined to become a sailor. The movie explores themes of love, loss, and the consequences of a single act of kindness."
"Pompatus of Love, The (1996)",ml1m-images\984.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Pompatus of Love is a movie about a young woman named Pompatus who is a successful businessman who is tasked with avenging her husband's murder. The movie follows his journey as he navigates through the complexities of love, relationships, and the consequences of his actions."
Silent Fall (1994),ml1m-images\3848.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Silent Fall is a 1994 horror film about a group of teenagers who fall in love and fall in love, but their relationship is threatened by their abusive parents. The film explores themes of societal decay, family, and the consequences of a single act of violence."
Cruel Intentions (1999),ml1m-images\2541.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Cruel Intentions is a 1999 film about a man named Jack who is wrongfully accused of murdering his wife and her lover. He is convicted and sentenced to life in prison. The movie explores themes of racial injustice, societal inequality, and the consequences of committing such crimes."
